fact_key,brand,preview,has_grades,existing_grades,has_subjects,existing_subjects,has_formats,existing_formats,has_products,existing_products,has_is_positive_statement,needs_manual_audit,audit_reason,proposed_grades,proposed_subjects,proposed_formats,proposed_products,proposed_is_positive
tax_deduction.payment_after_approval_months,unpk,УНПК: после одобрения налоговой выплата обычно занимает до 1 месяца.,False,,False,,False,,True,tax_deduction,False,False,,,,,tax_deduction,True
tax_deduction.retroactive_years,unpk,УНПК: налоговый вычет можно оформить за последние 3 года.,False,,False,,False,,True,tax_deduction,False,False,,,,,tax_deduction,True
tg_unpk_verified_2026_05_21.client_facts.tax_application.client_safe_text,unpk,Для налогового вычета менеджер пришлёт шаблон заявления на email; справка готови,False,,False,,False,,True,tax_deduction,False,False,,,,,tax_deduction,True
tg_unpk_verified_2026_05_21.client_facts.blind_children_programs.client_safe_text,unpk,Специализированных программ для незрячих детей сейчас нет.,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.bring_friend_cashback.client_safe_text,unpk,Кэшбек «Приведи друга» выплачивается после успешного начала обучения друга; для ,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,числовой факт (риск расхождения между брендами),,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.city_school_discounts.client_safe_text,unpk,"В городской летней школе возможны скидки для многодетных семей, сотрудников МФТИ",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,числовой факт (риск расхождения между брендами),,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.city_school_formats.client_safe_text,unpk,"В городской летней школе есть формат «База» с 2 занятиями в день по 90 минут, пр",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.city_school_overview.client_safe_text,unpk,Городская летняя школа «Формула Физтеха» — дневная программа без проживания. Ест,True,5-10,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,олимпиадная подготовка,5-10,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.city_school_shifts.client_safe_text,unpk,"Городская летняя школа «Формула Физтеха»: 6-17 июля — Москва, Верхняя Красносель",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,олимпиадная подготовка,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.documents_office.client_safe_text,unpk,"Офис приёма документов, в том числе по маткапиталу: Долгопрудный, ул. Первомайск",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.electronic_document_flow.client_safe_text,unpk,Электронный документооборот пока в разработке; сейчас договор подписывается скан,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.first_offline_day.client_safe_text,unpk,В первый день очных занятий в корпусе МФТИ внизу встречает администратор; с собо,False,,False,,True,offline,True,tg_unpk_verified_2026_05_21,False,False,,,,offline,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.hotline.client_safe_text,unpk,"Горячая линия УНПК МФТИ: 8 (800) 500-81-51 и 8 (495) 150-81-51, почта edu@kmipt.",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.level_transfer.client_safe_text,unpk,Перевод между группами по уровню возможен по инициативе ученика или по рекоменда,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,олимпиадная подготовка; уровни/разряды,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_accommodation.client_safe_text,unpk,В выездной школе дети живут в номерах-студиях на 2-3 человека; в каждом номере е,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,лагерь/смена с датой или возрастом,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_age_rule.client_safe_text,unpk,"На выездную школу берём детей, которые окончили 5 класс. Детей 9-10 лет обычно н",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,лагерь/смена с датой или возрастом,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_clubs.client_safe_text,unpk,Кружки входят в стоимость смены.,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,лагерь/смена с датой или возрастом,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_contract.client_safe_text,unpk,"Сканы договора на лагерь направляются заранее на email, а оригинал берётся на см",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_day_schedule.client_safe_text,unpk,"Распорядок дня на выездной школе: подъём 8:20, зарядка 8:50, завтрак 9:30, занят",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_directions.client_safe_text,unpk,В выездной школе есть направления ФизМат для 5-10 класса и ИТ для 7-10 класса. Н,True,5-10,True,"математика,информатика",False,,True,tg_unpk_verified_2026_05_21,False,True,уровни/разряды; лагерь/смена с датой или возрастом,5-10,"математика,информатика",,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_documents_package.client_safe_text,unpk,"Для выездной школы нужны договор в 2 экземплярах, анкета, согласие на персональн",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_it_equipment.client_safe_text,unpk,На ИТ-направлении ноутбук с собой не обязателен: оборудование предоставляет орга,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,лагерь/смена с датой или возрастом,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_learning_load.client_safe_text,unpk,"В выездной школе обычно 3 занятия в день по 3 академических часа, то есть около ",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,уровни/разряды; лагерь/смена с датой или возрастом,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_medical_docs_validity.client_safe_text,unpk,"Для выездной школы медсправка 079У действует 3 месяца, справка об эпидокружении ",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_medical_support.client_safe_text,unpk,На смене есть медсестра.,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,лагерь/смена с датой или возрастом,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_multichild_discount.client_safe_text,unpk,На выездной лагерь для многодетных действует дополнительная скидка 10% при подтв,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,числовой факт (риск расхождения между брендами),,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_placement_test.client_safe_text,unpk,Тестирование для распределения по группам проходит онлайн и обычно приходит на п,False,,False,,True,online,True,tg_unpk_verified_2026_05_21,False,True,олимпиадная подготовка; уровни/разряды; лагерь/смена с датой или возрастом,,,online,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.lvsh_transfer.client_safe_text,unpk,"Трансфер на выездную школу включён в стоимость: сбор у метро Ховрино, отъезд в 1",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.mfti_relation.client_safe_text,unpk,"УНПК МФТИ — подразделение МФТИ, основанное в 1991 году.",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.missed_lessons.client_safe_text,unpk,Если пропуск подтверждён справкой о болезни по форме 095У или документом об учас,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,олимпиадная подготовка,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.offer_contract.client_safe_text,unpk,Договор-оферта размещён на сайте; оплата означает согласие с офертой. Отдельный ,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.offline_recordings.client_safe_text,unpk,Запись очных занятий не ведётся; пропущенные материалы можно запросить в чате гр,False,,False,,True,offline,True,tg_unpk_verified_2026_05_21,False,False,,,,offline,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.olympiad_absence_discount.client_safe_text,unpk,Пропуск из-за участия в олимпиаде не списывается с абонемента при подтверждающем,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,олимпиадная подготовка; числовой факт (риск расхождения между брендами),,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.olympiad_not_targeted.client_safe_text,unpk,"УНПК не готовит отдельно к ВСОШ, «Высшей пробе» и ПВГ.",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,False
tg_unpk_verified_2026_05_21.client_facts.olympiad_targets.client_safe_text,unpk,"Олимпиадная подготовка УНПК нацелена на перечневые олимпиады РСОШ: Физтех, Росат",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,True,олимпиадная подготовка,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.online_courses_format.client_safe_text,unpk,Онлайн-курсы УНПК проходят на платформе МТС-Link. Обычно это группы до 20 челове,False,,False,,True,online,True,tg_unpk_verified_2026_05_21,False,False,,,,online,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.online_trial_fragment.client_safe_text,unpk,По онлайн-формату можно прислать фрагмент занятия для знакомства с подачей и уро,False,,False,,True,online,True,tg_unpk_verified_2026_05_21,False,True,уровни/разряды,,,online,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.payment_deadline_after_registration.client_safe_text,unpk,"После записи срок оплаты: для выездной школы — 5 дней, для городской летней школ",False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.payment_methods.client_safe_text,unpk,Оплатить можно по QR-коду или по квитанции/реквизитам в банке. Ссылку формирует ,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.payment_purpose.client_safe_text,unpk,В назначении платежа нужно указать ФИО учащегося и предмет или курс; для лагеря ,False,,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.regular_courses_schedule_publication.client_safe_text,unpk,Очные курсы 2026/27 стартуют в середине сентября; расписание и подробная информа,False,,False,,True,offline,True,tg_unpk_verified_2026_05_21,False,False,,,,offline,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.senior_school_dolgoprudny.client_safe_text,unpk,Старшая школа 10-11 классов в Долгопрудном проходит в Главном корпусе МФТИ по ад,True,10-11,False,,False,,True,tg_unpk_verified_2026_05_21,False,False,,10-11,,,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.summer_online_schools.client_safe_text,unpk,Летние онлайн-школы пока не открыты; при открытии записи клиентов оповестят.,False,,False,,True,online,True,tg_unpk_verified_2026_05_21,False,False,,,,online,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_facts.unavailable_chemistry_robotics.client_safe_text,unpk,"Химии сейчас нет ни в каком формате. Робототехника заявлена на сайте, но в этом ",False,,True,химия,False,,True,tg_unpk_verified_2026_05_21,False,False,,,химия,,tg_unpk_verified_2026_05_21,False
tg_unpk_verified_2026_05_21.client_facts.zvsh_subject_hours.client_safe_text,unpk,В зимней выездной школе в Менделеево ориентир программы — около 21 часа физики и,False,,True,"математика,физика",False,,True,tg_unpk_verified_2026_05_21,False,False,,,"математика,физика",,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_safe_facts.online_trial_fragment.client_safe_text,unpk,По онлайн-формату можно прислать фрагмент занятия для знакомства с подачей и уро,False,,False,,True,online,True,tg_unpk_verified_2026_05_21,False,True,уровни/разряды,,,online,tg_unpk_verified_2026_05_21,True
tg_unpk_verified_2026_05_21.client_safe_facts.refund_presale_policy.client_safe_text,unpk,"Если клиент заранее спрашивает про возврат до оплаты, можно спокойно ответить, ч",False,,False,,True,offline,True,tg_unpk_verified_2026_05_21,False,False,,,,offline,tg_unpk_verified_2026_05_21,True
bot_policy.approved_phrases.theme_11_contract.unpk,unpk,Договор пришлёт менеджер в ближайшие дни на email. Подскажите email.,False,,False,,False,,True,theme_11_contract,False,False,,,,,theme_11_contract,True
bot_policy.approved_phrases.theme_12_certificate.unpk,unpk,"Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше.",False,,False,,False,,True,theme_12_certificate,False,False,,,,,theme_12_certificate,True
bot_policy.approved_phrases.theme_17_teachers.unpk,unpk,"Преподаватели — из МФТИ, МГУ, ВШЭ, МГТУ им. Баумана, МИФИ. Эксперты ЕГЭ, члены ж",False,,False,,False,,True,theme_17_teachers,False,True,олимпиадная подготовка; экзамен/интенсив,,,,theme_17_teachers,True
unavailable_programs_2026_27.client_safe_text,unpk,Химия 10-11 и английский 1-4 в УНПК на 2026/27 не запускаются.,False,,True,"химия,английский",False,,True,unavailable_programs_2026_27,False,False,,,"химия,английский",,unavailable_programs_2026_27,True
zvsh_mendeleevo.client_safe_text.when_asked,unpk,Зимняя выездная школа в Менделеево — ждём расписание на новый учебный год. Запис,False,,False,,False,,True,zvsh_mendeleevo,False,False,,,,,zvsh_mendeleevo,True
zvsh_mendeleevo.dates_2026_27,unpk,УНПК: даты ЗВШ Менделеево на 2026/27 учебный год пока не определены.,False,,False,,False,,True,zvsh_mendeleevo,False,False,,,,,zvsh_mendeleevo,True
prices_regular_2026_27.online_olympiad_phystech_classes.client_safe_text,unpk,Олимпиадная подготовка Физтех онлайн — для 9 и 11 классов; по другим классам воз,True,"9,11",False,,True,online,True,Олимпиадная подготовка Физтех онлайн,False,True,олимпиадная подготовка,"9,11",,online,Олимпиадная подготовка Физтех онлайн,True
prices_regular_2026_27.online_olympiad_phystech_classes.product,unpk,"УНПК: цены на 2026/27 учебный год, онлайн, продукт — Олимпиадная подготовка Физт",False,,False,,True,online,True,Олимпиадная подготовка Физтех онлайн,False,True,олимпиадная подготовка,,,online,Олимпиадная подготовка Физтех онлайн,True
certificates.client_safe_text.when_asked,manager_only,Менеджер подготовит справку и пришлёт в течение 10 рабочих дней (постараемся быс,False,,False,,False,,True,certificates,False,False,,,,,certificates,True
certificates.types.course_attendance.lead_time_days,manager_only,Фотон: справки и документы — 10.,False,,False,,False,,True,certificates,False,False,,,,,certificates,True
individual_lessons_foton.note_internal,manager_only,Фотон: индивидуальные занятия — В источнике также упоминался пакет до 39 000 — у,False,,False,,True,offline,True,individual_lessons,False,False,,,,offline,individual_lessons,True
installment.client_confirmed_terms.bot_must_not_say_note_internal,manager_only,Фотон: рассрочка и оплата — Не использовать старые разные условия по типам проду,False,,False,,False,,True,installment,False,False,,,,,installment,True
installment.client_confirmed_terms.client_safe_text,manager_only,"В Фотоне можно оплатить обучение частями: доступны варианты на 6, 10 или 12 меся",False,,False,,True,"online,offline",True,installment,False,False,,,,"online,offline",installment,True
installment.services.dolyami.note_internal,manager_only,Фотон: рассрочка и оплата — 2026-05-22: Долями разрешён как вариант оплаты для п,False,,False,,False,,True,installment,False,False,,,,,installment,True
installment.services.rassrochka.limit_internal,manager_only,Фотон: лимит рассрочки по текущим данным — 500 000.,False,,False,,False,,True,installment,False,False,,,,,installment,True
installment.services.rassrochka.note_internal,manager_only,"Фотон: рассрочка и оплата — 2026-05-22: действует для очных/онлайн курсов, ЛВШ, ",False,,False,,True,"online,offline",True,installment,False,False,,,,"online,offline",installment,True
installment.services.rassrochka.term_months,manager_only,"Фотон: срок рассрочки может составлять 6, 10 или 12 месяцев.",False,,False,,False,,True,installment,False,False,,,,,installment,True
installment.services.rassrochka_6_12_months.applies_to_all_foton_products,manager_only,Фотон: рассрочка и оплата — да.,False,,False,,False,,True,installment,False,False,,,,,installment,True
installment.services.rassrochka_6_12_months.bot_behavior,manager_only,"Фотон: рассрочка и оплата — Бот может сказать, что доступны варианты на 6, 10 ил",False,,False,,False,,True,installment,False,False,,,,,installment,True
installment.services.rassrochka_6_12_months.note_internal,manager_only,Фотон: рассрочка и оплата — Условия индивидуальные и зависят от банка → бот напр,False,,False,,False,,True,installment,False,False,,,,,installment,True
installment.services.rassrochka_6_12_months.terms_months_options.1,manager_only,Фотон: рассрочка и оплата — 6.,False,,False,,False,,True,installment,False,False,,,,,installment,True
installment.services.rassrochka_6_12_months.terms_months_options.2,manager_only,Фотон: рассрочка и оплата — 10.,False,,False,,False,,True,installment,False,False,,,,,installment,True
installment.services.rassrochka_6_12_months.terms_months_options.3,manager_only,Фотон: рассрочка и оплата — 12.,False,,False,,False,,True,installment,False,False,,,,,installment,True
installment.term_months.internal_note,manager_only,Фотон: рассрочка и оплата — Старая широкая формулировка срока рассрочки не испол,False,,False,,False,,True,installment,False,False,,,,,installment,True
team_answers.q9.installment_6_12_manager_only,manager_only,"Рассрочка на 6 и 12 месяцев есть, но условия индивидуальны, зависят от банка и м",False,,False,,False,,True,installment,False,False,,,,,installment,True
intensives_2026.ege_intensive.note_internal,manager_only,"Фотон: интенсивы 2026 — Годовые ЕГЭ-курсы у Фотона есть (например, ЕГЭ по русско",False,,True,русский,False,,True,intensives_2026,False,True,экзамен/интенсив,,русский,,intensives_2026,True
intensives_2026.oge_foton.price_note_internal,manager_only,Фотон: интенсивы 2026 — Интенсив ОГЭ уже не актуален: цены не называем клиенту б,False,,False,,False,,True,intensives_2026,False,True,экзамен/интенсив; числовой факт (риск расхождения между брендами),,,,intensives_2026,True
legal_entities.entities.1.name,manager_only,"Фотон: 1 , name, название — ООО «ЦДПО Фотон».",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.1.receipt.over_18,manager_only,"Фотон: receipt , over 18 — Квитанция с НДС 5%.",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.1.receipt.under_18,manager_only,"Фотон: receipt , under 18 — QR + Квитанция без НДС.",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.1.used_for.1,manager_only,"Фотон: used for , 1 — Курсы Фотон Москва (Верхняя Красносельская, 30).",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.1.used_for.2,manager_only,"Фотон: used for , 2 — Онлайн Фотон.",False,,False,,True,online,True,legal_entities,False,False,,,,online,legal_entities,True
legal_entities.entities.1.used_for.3,manager_only,"Фотон: used for , 3 — ЛШ городская Москва Фотон 3-14 августа.",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.1.used_for.4,manager_only,"Фотон: used for , 4 — Рассрочка Т-Банк.",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.2.name,manager_only,"Фотон: 2 , name, название — ООО «ЦРДО Фотон».",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.2.used_for.1,manager_only,"Фотон: used for , 1 — Альтернативное юр. лицо Фотон.",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities_full_map.3.name,manager_only,"Фотон: 3 , name, название — ООО «ЦДПО Фотон».",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.3.receipt_rules.over_18,manager_only,"Фотон: receipt rules , over 18 — Квитанция с НДС 5%.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.3.receipt_rules.under_18,manager_only,"Фотон: receipt rules , under 18 — QR + Квитанция без НДС.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.3.used_for.1,manager_only,"Фотон: used for , 1 — Курсы Фотон Москва.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.3.used_for.2,manager_only,"Фотон: used for , 2 — Онлайн Фотон.",False,,False,,True,online,True,legal_entities_full_map,False,False,,,,online,legal_entities_full_map,True
legal_entities_full_map.3.used_for.3,manager_only,"Фотон: used for , 3 — ЛШ городская Москва Фотон.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.3.used_for.4,manager_only,"Фотон: used for , 4 — Рассрочка Т-Банк.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.4.name,manager_only,"Фотон: 4 , name, название — ООО «ЦРДО Фотон».",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.4.used_for.1,manager_only,"Фотон: used for , 1 — Альтернативное юр. лицо Фотон.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
licenses.ooo_cdpo_foton.date,manager_only,"Фотон: ooo cdpo foton , date — 23.11.2018.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ooo_cdpo_foton.grants.1,manager_only,"Фотон: grants , 1 — Социальный налоговый вычет.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ooo_cdpo_foton.grants.2,manager_only,"Фотон: grants , 2 — Приём оплаты маткапиталом.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ooo_cdpo_foton.grants.3,manager_only,"Фотон: grants , 3 — Договоры на платные образовательные услуги.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ooo_cdpo_foton.holder,manager_only,"Фотон: ooo cdpo foton , holder — ООО «ЦДПО Фотон».",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ooo_cdpo_foton.number,manager_only,"Фотон: ooo cdpo foton , number — №77753 (серия 50Л01 №0009633).",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ooo_crdo_foton.date,manager_only,"Фотон: ooo crdo foton , date — 20.06.2025.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ooo_crdo_foton.holder,manager_only,"Фотон: ooo crdo foton , holder — ООО «ЦРДО Фотон».",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ooo_crdo_foton.number,manager_only,"Фотон: ooo crdo foton , number — Л035-01255-50/02496431.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
lvsh_mendeleevo_2026.contract_note_internal,manager_only,Фотон: ЛВШ Менделеево — Договор для клиента бота Фотон оформляется через ЦДПО Фо,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.legal_entity_internal,manager_only,Фотон: ЛВШ Менделеево — ООО «ЦДПО Фотон».,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.payment_options_2026.note_internal,manager_only,Фотон: ЛВШ Менделеево — Текущие условия подтверждены Дмитрием 2026-05-22; примен,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.payment_options_2026_internal.client_safe_rule,manager_only,Фотон: ЛВШ Менделеево — не обещать одобрение или точную комиссию без оформления.,False,,False,,True,offline,True,lvsh_mendeleevo_2026,False,False,,,,offline,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.payment_options_2026_internal.dolyami_available,manager_only,Фотон: ЛВШ Менделеево — да.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.payment_options_2026_internal.terms_months_options.1,manager_only,Фотон: ЛВШ Менделеево — 6.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.payment_options_2026_internal.terms_months_options.2,manager_only,Фотон: ЛВШ Менделеево — 10.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.payment_options_2026_internal.terms_months_options.3,manager_only,Фотон: ЛВШ Менделеево — 12.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.pricing_2026.discount_tiers_early_booking.note_internal,manager_only,Фотон: ЛВШ Менделеево — Дмитрий 2026-05-19: цены и даты применения каждой ступен,False,,False,,False,,True,lvsh_mendeleevo_2026,False,True,числовой факт (риск расхождения между брендами),,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.pricing_2026.discount_tiers_early_booking.tiers.1,manager_only,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 25%; актуал,False,,False,,False,,True,lvsh_mendeleevo_2026,False,True,числовой факт (риск расхождения между брендами),,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.pricing_2026.discount_tiers_early_booking.tiers.2,manager_only,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 20%; актуал,False,,False,,False,,True,lvsh_mendeleevo_2026,False,True,числовой факт (риск расхождения между брендами),,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.pricing_2026.discount_tiers_early_booking.tiers.3,manager_only,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 15%; актуал,False,,False,,False,,True,lvsh_mendeleevo_2026,False,True,числовой факт (риск расхождения между брендами),,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.pricing_2026.discount_tiers_early_booking.tiers.4,manager_only,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 10%; актуал,False,,False,,False,,True,lvsh_mendeleevo_2026,False,True,числовой факт (риск расхождения между брендами),,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.pricing_2026.discount_tiers_early_booking.tiers.5,manager_only,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 5%; актуаль,False,,False,,False,,True,lvsh_mendeleevo_2026,False,True,числовой факт (риск расхождения между брендами),,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.pricing_2026.discount_tiers_early_booking.type,manager_only,Фотон: для ЛВШ Менделеево используется динамическая система раннего бронирования,False,,False,,False,,True,lvsh_mendeleevo_2026,False,True,числовой факт (риск расхождения между брендами),,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.1.brand_internal,manager_only,Фотон: ЛВШ Менделеево — foton.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.1.dates,manager_only,"Фотон: ЛВШ Менделеево, даты — 20-28 июня.",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
lvsh_mendeleevo_2026.smeny_2026.1.freshness,manager_only,Фотон: даты смен ЛВШ Менделеево требуют ручной проверки перед ответом клиенту.,False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
